Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712795328.3,0,0,44.5,2.0,3.0,5.0,30.71154296875,36.073424238920666,1005.0756239753765,68.28064029310914,228062.0
1712795330.29,0,0,48.5,2.0,3.0,5.0,30.7200390625,36.16087402882828,1005.0810115373952,68.23549012156371,228458.5
1712795332.33,0,0,38.5,2.0,3.0,5.0,30.72326171875,36.26226895911418,1005.0854743041712,68.19809028040953,228696.0
1712795334.3,0,0,43.0,2.0,3.0,5.0,30.7258984375,36.35788600841678,1005.0794404327362,68.24865663843306,228695.5
1712795336.34,0,0,43.0,2.0,3.0,5.0,30.721308593750003,36.380532830113964,1005.0735831342984,68.29774353078898,229973.5
1712795338.3,0,0,54.0,2.0,3.0,5.0,30.71818359375,36.42935456615734,1005.0614865694713,68.3991190709203,229256.5
1712795340.32,0,0,43.0,3.0,3.0,5.0,30.71759765625,36.4611024749226,1005.0665807094745,68.3564274233381,229176.0
1712795342.29,0,0,50.5,3.0,3.0,5.0,30.71515625,36.452172810959254,1005.0720712739901,68.31041363670957,229253.0
1712795344.32,0,0,41.5,3.0,3.5,4.5,30.708125,36.41096245831026,1005.0769011263244,68.2699371726572,229973.0
1712795346.28,0,0,41.5,3.0,3.5,4.5,30.70001953125,36.36387147253215,1005.0686947263455,68.3387108323252,230538.5
1712795348.32,0,0,46.0,3.0,4.0,4.0,30.693378906249997,36.33428413593144,1005.064642712294,68.37266884051203,231432.0
1712795350.27,0,0,39.5,3.0,4.0,4.0,30.693378906249997,36.33428413593144,1005.064642712294,68.37266884051203,231432.0
1712795352.32,0,0,55.5,3.0,4.0,4.0,30.6837109375,36.425776066318555,1005.0668438568395,68.35422208310715,230379.5
1712795354.28,0,0,55.5,3.0,4.0,4.0,30.6743359375,36.5057708982045,1005.0729933408616,68.30268628379082,231510.0
1712795356.32,0,0,39.0,3.0,4.0,4.0,30.664179687500003,36.50471401254143,1005.07178778866,68.3127893847928,230054.5
1712795358.3,0,0,41.5,3.0,4.0,4.0,30.651875,36.52657527522753,1005.07222532431,68.3091226226064,230860.5
1712795360.32,0,0,49.0,2.0,3.0,3.0,30.638984375,36.54548464831426,1005.0647648160075,68.37164553709346,232081.5
1712795362.3,0,0,41.0,2.0,3.0,3.0,30.63205078125,36.47534435906289,1005.0567628018127,68.43870697537656,232243.5
1712795364.3,0,0,41.0,2.0,3.0,3.0,30.6284375,36.43159506836763,1005.0568496445742,68.43797918338257,232490.5
1712795366.3,0,0,50.0,2.0,3.0,3.0,30.62375,36.33284855063169,1005.0577580777008,68.43036598600371,231917.0
1712795368.32,0,0,54.0,3.0,4.0,4.0,30.62267578125,36.23453221031435,1005.0585796700134,68.42348056993153,233065.5
1712795370.3,0,0,45.5,3.0,4.0,4.0,30.61740234375,36.15027482848453,1005.0481267711237,68.51108233199999,232901.5
1712795372.33,0,0,48.5,2.5,3.5,3.5,30.6149609375,36.08943258272906,1005.0362952408234,68.61023878006606,234560.5
1712795374.27,0,0,48.5,2.5,3.5,3.5,30.614863281250003,36.02597229893101,1005.0335357196484,68.63336560385525,233230.5
1712795376.34,0,0,50.5,1.0,2.0,3.0,30.61642578125,35.971354423368325,1005.0352536349353,68.61896818493025,232414.0
1712795378.29,0,0,37.0,1.0,2.0,3.0,30.62267578125,35.966231761003854,1005.0369291437645,68.6049262162905,231999.0
1712795380.33,0,0,48.5,1.5,2.5,3.5,30.62794921875,35.94371564249258,1005.0413197074558,68.56813012057154,232737.5
1712795382.29,0,0,48.5,1.5,2.5,3.5,30.64083984375,35.84995680053078,1005.0427179082728,68.55641224352492,232490.5
1712795384.33,0,0,42.0,2.0,3.0,4.0,30.6575390625,35.83726621737429,1005.0443510916662,68.54272503365841,230617.5
1712795386.3,0,0,48.0,2.0,3.0,4.0,30.67140625,35.91647880150458,1005.0516930429509,68.48119472471942,230137.5
1712795388.32,0,0,47.5,1.0,2.0,3.0,30.68546875,36.09093772062668,1005.0610895845067,68.40244602065202,230136.5
1712795390.29,0,0,40.0,1.0,2.0,3.0,30.698749999999997,36.2481815776554,1005.0605325748658,68.40711408253415,229014.5
1712795392.32,0,0,40.0,1.0,2.0,2.5,30.71232421875,36.37381948573099,1005.0639237273128,68.37869432807156,228854.5
1712795394.3,0,0,45.5,1.0,2.0,2.5,30.733125,36.555309485364546,1005.0602079295357,68.4098347995922,227747.0
1712795396.33,0,0,47.0,2.0,3.0,3.0,30.757832031249997,36.90845272855968,1005.0542869624527,68.45945601521316,226264.5
1712795398.3,0,0,38.5,2.0,3.0,3.0,30.78166015625,37.24485075989095,1005.0581705399004,68.42690929538321,224491.5
1712795400.29,0,0,38.5,1.5,2.5,3.5,30.78166015625,37.24485075989095,1005.0581705399004,68.42690929538321,224491.5
1712795402.3,0,0,47.5,1.5,2.5,3.5,30.806171875,37.468507155127256,1005.0562519958942,68.44298783240924,223730.0
1712795404.32,0,0,44.0,1.0,2.0,3.0,30.83185546875,37.67805860929347,1005.0623321976303,68.39203223273667,223043.0
1712795406.29,0,0,42.0,1.0,2.0,3.0,30.85822265625,37.934671902618945,1005.0539460380043,68.46231317159373,221394.5
1712795408.32,0,0,48.5,1.5,2.5,3.5,30.88615234375,38.12171273101592,1005.0490056257245,68.50371696912973,221545.0
