Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1707954080.2125711,1,8,23.6391796875,1005.0006160209828,44.64843914794874,68.90926112571394,178210
1707954081.2241988,1,8,23.6395703125,1005.002977411795,44.642362435865195,68.8894703859346,179298
1707954082.237616,1,8,23.63859375,1005.0048101873253,44.64837114005759,68.87410997962978,180031
1707954083.2484713,2,9,23.63859375,1005.0099676872882,44.642249101428185,68.8308853345288,179298
1707954084.2592463,2,9,23.6395703125,1005.0132924276462,44.63624060545756,68.80302101421097,180584
1707954085.2690837,2,9,23.6395703125,1005.0132924276462,44.63624060545756,68.80302101421097,180031
1707954086.2798955,2,10,23.64015625,1005.0125366008687,44.63630859930462,68.8093555171693,179298
1707954087.2907512,2,10,23.64015625,1005.0125366008687,44.611823453204266,68.8093555171693,180584
1707954088.3015893,2,10,23.639765625,1005.0136135424287,44.62402026580041,68.80032978691122,180769
1707954089.3124402,2,9,23.64015625,1005.0176941148361,44.61794440897955,68.76613102376245,187740
1707954090.3243828,2,9,23.6411328125,1005.0210188691416,44.61193672808604,68.73826676000877,181141
1707954091.3364701,2,9,23.6403515625,1005.0317686105835,44.61184610808867,68.64817531110467,187842
1707954092.3474572,2,9,23.6395703125,1005.0322033004082,44.60563476091914,68.64453227839687,188352
1707954093.3582785,2,9,23.6387890625,1005.0360763242984,44.60554415221641,68.61207343663979,187944
1707954094.3691795,2,9,23.6395703125,1005.0407991560995,44.593393966603685,68.57249270498997,187740
1707954095.3799503,1,6,23.63859375,1005.0409127080233,44.5932807303996,68.57154105994793,188763
1707954096.390724,1,6,23.639765625,1005.0411202795534,44.59341661398239,68.56980146465777,188557
1707954097.4026637,1,6,23.64015625,1005.0486392195995,44.575102349049864,68.5067876593316,189175
1707954098.414759,1,6,23.6403515625,1005.0489603453075,44.58124462443037,68.50409641710458,189589
1707954099.4268665,1,6,23.6407421875,1005.0496025968092,44.57517026963274,68.49871393402368,189072
1707954100.4389474,1,6,23.64015625,1005.0520775667912,44.58734183510184,68.47797211046861,189072
1707954101.4510589,1,4,23.6387890625,1005.0549871902926,44.574943869297755,68.45358766669153,189900
1707954102.462185,1,4,23.63859375,1005.0563852318645,44.574921229516946,68.44187123432947,191368
1707954103.474299,1,4,23.63703125,1005.0589737000004,44.56250158746785,68.42017834354516,190422
1707954104.486114,1,3,23.6344921875,1005.05651816981,44.55608844308556,68.4407571347808,191474
1707954105.4982731,1,3,23.6356640625,1005.0653216014056,44.556224232461716,68.36697937450336,190318
1707954106.509495,1,3,23.636640625,1005.0617697695136,44.54410019890952,68.39674568150315,190737
1707954107.5204232,1,6,23.63625,1005.0490933629524,44.556292127769844,68.50298164295947,191580
1707954108.5312543,1,6,23.635078125,1005.0506049196506,44.54391918423701,68.49031382573675,191474
1707954109.541797,1,6,23.635078125,1005.0540432399918,44.537800938323365,68.46149854753327,192538
1707954110.552572,1,7,23.6356640625,1005.0567257899281,44.537868811112496,68.43901715416234,193290
1707954111.5634143,1,7,23.6344921875,1005.0513606936767,44.54385130449248,68.48397995914371,191792
1707954112.5743022,1,7,23.633515625,1005.0531933626619,44.531501940476346,68.4686210444929,192005
1707954113.585067,0,6,23.6325390625,1005.0584643293301,44.53750682767892,68.42444716683386,192859
1707954114.5958474,0,6,23.6325390625,1005.0584643293301,44.543625041662224,68.42444716683386,193074
1707954115.6072469,0,6,23.6325390625,1005.0584643293301,44.53138883419702,68.42444716683386,194156
1707954116.6194506,0,5,23.6313671875,1005.0651332942251,44.54348928616827,68.36855749022507,194047
1707954117.6317942,0,5,23.6309765625,1005.059333576444,44.53120786653747,68.4171623701131,193182
1707954118.6439292,0,5,23.6313671875,1005.0634141431871,44.537371086921766,68.3829649140872,193830
1707954119.656092,0,5,23.63,1005.0491321809978,44.52497702219242,68.50265632258252,194374
